time,force,other
1730745191.841815,7.600000,""
1730745191.922778,7.600000,""
1730745192.022080,7.600000,""
1730745192.102471,7.600000,""
1730745192.202279,7.600000,""
1730745192.282290,7.600000,""
1730745192.381853,7.600000,""
1730745192.462515,7.600000,""
1730745192.562323,7.600000,""
1730745192.642259,7.600000,""
1730745192.741682,7.700000,""
1730745192.822518,7.700000,""
1730745192.921898,7.700000,""
1730745193.002430,7.700000,""
1730745193.101761,7.700000,""
1730745193.202534,7.600000,""
1730745193.282143,7.600000,""
1730745193.382201,7.600000,""
1730745193.461265,7.600000,""
1730745193.562628,7.600000,""
1730745193.642004,7.600000,""
1730745193.742470,7.600000,""
1730745193.822479,7.600000,""
1730745193.922434,7.600000,""
1730745194.002195,7.600000,""
1730745194.102684,7.600000,""
1730745194.182512,7.700000,""
1730745194.282168,7.700000,""
1730745194.360913,7.600000,""
1730745194.461028,7.600000,""
1730745194.542665,7.600000,""
1730745194.642563,7.600000,""
1730745194.722151,7.600000,""
1730745194.822218,7.600000,""
1730745194.902512,7.600000,""
1730745195.002403,7.600000,""
1730745195.082321,7.600000,""
1730745195.182387,7.600000,""
1730745195.261923,7.600000,""
1730745195.361821,7.700000,""
1730745195.462074,7.700000,""
1730745195.542268,7.700000,""
1730745195.642710,7.700000,""
1730745195.722040,7.700000,""
1730745195.822412,7.700000,""
1730745195.902429,7.700000,""
1730745196.002572,7.700000,""
1730745196.082408,7.600000,""
1730745196.182392,7.600000,""
1730745196.262406,7.600000,""
1730745196.362651,7.600000,""
1730745196.442082,7.600000,""
1730745196.542274,7.600000,""
1730745196.622455,7.700000,""
1730745196.722075,7.700000,""
1730745196.802698,7.700000,""
1730745196.902251,7.700000,""
1730745196.982571,7.700000,""
1730745197.082356,7.700000,""
1730745197.162576,7.600000,""
1730745197.262796,7.600000,""
1730745197.341558,7.600000,""
1730745197.442490,7.600000,""
1730745197.522148,7.600000,""
1730745197.622131,7.600000,""
1730745197.702384,7.700000,""
1730745197.801527,7.700000,""
1730745197.881235,7.700000,""
1730745197.982746,7.700000,""
1730745198.061864,7.700000,""
1730745198.161852,7.700000,""
1730745198.262346,7.600000,""
1730745198.342253,7.700000,""
1730745198.442764,7.600000,""
1730745198.522058,7.600000,""
1730745198.622435,7.600000,""
1730745198.703000,7.600000,""
1730745198.802901,7.600000,""
1730745198.882207,7.600000,""
1730745198.982905,7.700000,""
1730745199.062909,7.700000,""
1730745199.161504,7.700000,""
1730745199.243187,7.700000,""
1730745199.342421,7.700000,""
1730745199.422483,7.700000,""
1730745199.523109,7.700000,""
1730745199.601337,7.600000,""
1730745199.702423,7.600000,""
1730745199.782766,7.600000,""
1730745199.882272,7.700000,""
1730745199.963120,7.600000,""
1730745200.061805,7.600000,""
1730745200.143106,7.600000,""
1730745200.243138,7.700000,""
1730745200.323144,7.700000,""
1730745200.422068,7.700000,""
1730745200.523075,7.600000,""
1730745200.602749,7.600000,""
1730745200.702310,7.600000,""
1730745200.781757,7.700000,""
1730745200.882581,7.600000,""
1730745200.963151,7.600000,""
1730745201.062862,7.600000,""
1730745201.142468,7.600000,""
1730745201.243161,7.600000,""
1730745201.322889,7.600000,""
1730745201.423218,7.600000,""
1730745201.502602,7.600000,""
1730745201.602818,7.700000,""
1730745201.682857,7.700000,""
1730745201.782647,7.700000,""
1730745201.862650,7.700000,""
1730745201.962253,7.700000,""
1730745202.043111,7.700000,""
1730745202.143129,7.700000,""
1730745202.222926,7.600000,""
1730745202.322460,7.600000,""
1730745202.403223,7.600000,""
1730745202.502665,7.600000,""
1730745202.582654,7.600000,""
1730745202.682628,7.600000,""
1730745202.762870,7.600000,""
1730745202.862172,7.600000,""
1730745202.963203,7.600000,""
1730745203.043233,7.700000,""
1730745203.142390,7.700000,""
1730745203.222829,7.600000,""
1730745203.322512,7.600000,""
1730745203.402723,7.600000,""
1730745203.502551,7.600000,""
1730745203.582771,7.600000,""
1730745203.683198,7.600000,""
1730745203.762809,7.600000,""
1730745203.862453,7.600000,""
1730745203.943216,7.600000,""
1730745204.043279,7.600000,""
1730745204.122889,7.600000,""
1730745204.223176,7.600000,""
1730745204.302408,7.600000,""
1730745204.403043,7.600000,""
1730745204.482706,7.600000,""
1730745204.582671,7.600000,""
1730745204.663182,7.600000,""
1730745204.763230,7.600000,""
1730745204.842691,7.600000,""
1730745204.943108,7.600000,""
1730745205.023165,7.600000,""
1730745205.121669,7.600000,""
1730745205.222668,7.600000,""
1730745205.302759,7.700000,""
1730745205.402481,7.700000,""
1730745205.482591,7.700000,""
1730745205.583133,7.600000,""
1730745205.662200,7.600000,""
1730745205.763067,7.600000,""
1730745205.842577,7.600000,""
1730745205.943038,7.600000,""
1730745206.022649,7.600000,""
1730745206.122392,7.600000,""
1730745206.202181,7.600000,""
1730745206.303071,7.600000,""
1730745206.382587,7.600000,""
1730745206.483230,7.600000,""
1730745206.562946,7.600000,""
1730745206.661663,7.600000,""
1730745206.742946,7.600000,""
1730745206.842827,7.600000,""
1730745206.922630,7.600000,""
1730745207.022527,7.600000,""
1730745207.102009,7.600000,""
1730745207.202333,7.600000,""
1730745207.282365,7.600000,""
1730745207.382092,7.600000,""
1730745207.462567,7.600000,""
1730745207.562619,7.600000,""
1730745207.661782,7.600000,""
1730745207.742240,7.600000,""
1730745207.842668,7.600000,""
1730745207.921908,7.600000,""
1730745208.022884,7.600000,""
1730745208.101896,7.600000,""
1730745208.201903,7.600000,""
1730745208.281516,7.600000,""
1730745208.382585,7.600000,""
1730745208.461899,7.600000,""
1730745208.562416,7.600000,""
1730745208.643373,7.600000,""
1730745208.742492,7.600000,""
1730745208.822862,7.600000,""
